Question Type,Question,Option count,Options1,Options2,Options3,Options4,Answer,Category,Difficulty,Score,Tags,Answer Explanation,,,,,
objective,A circular track in a park is 880 meters in circumference. Tom and Jerry start from the same point and walk in opposite directions at 4.4 km/hr and 2.93 km/hr respectively. They will meet for the first time in:,4,5.5 mins,6.4 mins,7.2 mins,8.6 mins,3,Aptitude,medium,5,"Aptitude,Numbers","Given information: Circumference of the circular track = 880 m = 0.88 km Speed of Tom = 4.4 km/hr Speed of Jerry = 2.93 km/hr Since they are walking in opposite directions: Relative speed = Speed of Tom + Speed of Jerry = 4.4 + 2.93 = 7.33 km/hr Time taken to meet for the first time: Time = Distance / Relative speed = 0.88 / 7.33 hours = 0.12 hours Convert to minutes: = 0.12 × 60 = 7.2 minutes Therefore, they will meet for the first time after 7.2 minutes.",,,,,
objective,"Rahul and Sneha walk around a circular track. They start at 6 a.m. from the same point in opposite directions. Rahul walks at a speed of 2 rounds per hour, and Sneha walks at a speed of 4 rounds per hour. How many times will they cross each other before 7:30 a.m.?",4,6 times,7 times,8 times,9 times,4,Aptitude,medium,5,"Aptitude,Numbers","Given information: Speed of Rahul = 2 rounds per hour Speed of Sneha = 4 rounds per hour Start time = 6 a.m. End time = 7:30 a.m. Since they are walking in opposite directions: Relative speed = Speed of Rahul + Speed of Sneha = 2 + 4 = 6 rounds per hour Time duration: Time from 6 a.m. to 7:30 a.m. = 1.5 hours Number of times they cross each other: Number of crossings = Relative speed × Time = 6 × 1.5 = 9 times Therefore, they will cross each other 9 times before 7:30 a.m.",,,,,
objective,"A sum of Rs 8,000 amounts to Rs 9,200 in 3 years at the rate of simple interest. Find the rate percent.",4,3%,4%,5%,6%,3,Aptitude,medium,5,"Aptitude,Numbers","Simple Interest (SI) = (Principal Amount * Rate * Time) / 100 SI = (8,000 * R * 3) / 100 9,200 - 8,000 = (8,000 * R * 3) / 100 1,200 = 24,000R / 100 1,200 = 240R R = 1,200 / 240 R = 5 So, the rate percent is 5%.",,,,,
objective,"Rs 6,000 becomes Rs 7,200 in 4 years at a certain rate of simple interest. If the rate becomes 1.5 times of itself, the amount of the same principal in 5 years will be:",4,"Rs 8,000","Rs 8,250","Rs 9,000","Rs 9,200",2,Aptitude,medium,5,"Aptitude,Numbers","Step 1: Find the original rate of interest Given: Principal (P) = Rs 6,000 Amount = Rs 7,200 Time (T) = 4 years Simple Interest (SI) = Amount - Principal = 7,200 - 6,000 = Rs 1,200 Using the formula: SI = (P × R × T) / 100 1,200 = (6,000 × R × 4) / 100 1,200 = 24,000R / 100 1,200 = 240R R = 1,200 ÷ 240 R = 5% Step 2: Find the new rate New Rate = 1.5 × 5% = 7.5% Step 3: Calculate amount with new rate in 5 years SI = (P × R × T) / 100 SI = (6,000 × 7.5 × 5) / 100 SI = 225,000 / 100 SI = Rs 2,250 Amount = Principal + SI Amount = 6,000 + 2,250 = Rs 8,250Therefore, the amount will be Rs 8,250.",,,,,
objective,In how many years will Rs 240 at 10% simple interest produce the same interest as Rs 300 at 8% simple interest in 5 years?,4,12 years,5 years,15 years,8 years,2,Aptitude,medium,5,"Aptitude,Numbers","Step 1: Calculate the interest produced by Rs 300 at 8% for 5 years SI₁ = (P × R × T) / 100 SI₁ = (300 × 8 × 5) / 100 SI₁ = 12,000 / 100 SI₁ = Rs 120 Step 2: Find the time required for Rs 240 at 10% to produce the same interest Let the required number of years be x. SI₂ = (240 × 10 × x) / 100 Since both interests are equal: SI₁ = SI₂ 120 = (240 × 10 × x) / 100 120 = 2,400x / 100 120 = 24x x = 120 ÷ 24 x = 5 years Therefore, Rs 240 at 10% will produce the same interest in 5 years.",,,,,
objective,"A sum of money amounts to Rs 8,000 after 3 years and Rs 11,000 after 6 years at the same rate of simple interest. Find the rate of interest per annum.",4,12%,9%,8%,20%,4,Aptitude,medium,5,"Aptitude,Numbers","Given: Amount after 3 years (A₃) = Rs 8,000 Amount after 6 years (A₆) = Rs 11,000 Step 1: Find Simple Interest for 3 years (from year 3 to year 6) Since the interest rate is constant, the interest earned from year 3 to year 6 is: SI for 3 years = A₆ - A₃ = 11,000 - 8,000 = Rs 3,000 Step 2: Find Simple Interest per year SI per year = 3,000 ÷ 3 = Rs 1,000 Step 3: Find total Simple Interest for first 3 years SI for first 3 years = 1,000 × 3 = Rs 3,000 Step 4: Find the Principal Amount = Principal + Simple Interest 8,000 = P + 3,000 P = Rs 5,000 Step 5: Calculate Rate of Interest Using the formula: SI = (P × R × T) / 100 3,000 = (5,000 × R × 3) / 100 3,000 = 15,000R / 100 300,000 = 15,000R R = 300,000 ÷ 15,000 R = 20% Therefore, the rate of interest per annum is 20%.",,,,,
objective,"A sum of money invested at an interest rate of 4% for the first 4 years, 6% for the next 6 years, and 8% for the period beyond 10 years. If the total interest earned in 15 years is Rs. 9,200, what was the initial investment?",4,"Rs. 11,150","Rs. 12,140","Rs. 10,140","Rs. 10,000",4,Aptitude,medium,5,"Aptitude,Numbers","Given: The rate of interest on a sum for the first 3 years is 8% P. a. For the next 4 years, it is 10% p. a. For the period beyond 7 years, it is 16% p. a. A person gets Rs. 11340 simple interest after 10 years. Concept used: For simple interest, the rate of interest will always be the same every year. The principal will always be considered as 100% Formula used: S.l = PRT/100 Where S.l is Simple interest, P is Principal, T is time period Calculation: The overall rate of interest for the first 3 years at 8% = (3 x 8)% = 24% The overall rate of interest for the next 4 years at 10% = (4 x 10)% = 40% Now, according to the question the person invested his principal for 10 years. So, for the remaining 3 years, the rate of interest will be 16% per annum. Then, his rate of interest for 3 years will be (16 x 3)% = 48% Total interest will be received for 10 years is (24% + 40% + 48%) = 112% of the principal. So, 112% = 11340 100% = 11340/112 x100 =10125 ∴He invested Rs. 10125 for 10 years.",,,,,
objective,"Anjali took a loan at 8% per annum simple interest. She paid back the principal and the interest, totaling Rs 9,800 after 5 years. Find the principal amount.",4,"Rs 6,000","Rs 6,500","Rs 7,000","Rs 7,500",3,Aptitude,medium,5,"Aptitude,Numbers","Let the principal amount be P. Given: Rate (R) = 8% per annum Time (T) = 5 years Total Amount (A) = Rs 9,800 We know that: Amount = Principal + Simple Interest A = P + SI Also, SI = (P × R × T) / 100 Substituting: A = P + (P × R × T) / 100 9,800 = P + (P × 8 × 5) / 100 9,800 = P + (40P) / 100 9,800 = P + 0.4P 9,800 = 1.4P P = 9,800 ÷ 1.4 P = Rs 7,000 Therefore, the principal amount is Rs 7,000.",,,,,
objective,"What is the simple interest on Rs 12,000 at 6% per annum for 5 months?",4,Rs 400,Rs 300,Rs 600,Rs 100,2,Aptitude,medium,5,"Aptitude,Numbers","Given: Principal (P) = Rs 12,000 Rate (R) = 6% per annum Time (T) = 5 months = 5/12 years Using the Simple Interest formula: SI = (P × R × T) / 100 Substituting the values: SI = (12,000 × 6 × 5/12) / 100 SI = (12,000 × 6 × 5) / (12 × 100) SI = 360,000 / 1,200 SI = Rs 300 Therefore, the simple interest is Rs 300.",,,,,
objective,"Find the simple interest on Rs 4,000 at 50/4% per annum for the period from 4th Feb 2005 to 18th April 2005.",4,Rs 140,Rs 120,Rs 80,Rs 100,4,Aptitude,medium,5,"Aptitude,Numbers","Given: Principal (P) = Rs 4,000 Rate (R) = 50/4% = 12.5% per annum Period: 4th February 2005 to 18th April 2005 Step 1: Calculate the number of days February 2005 (from 4th to 28th): 28 - 4 + 1 = 25 days March 2005: 31 days April 2005 (from 1st to 18th): 18 days Wait, let me recalculate more carefully: February: From 4th to end of Feb = (28 - 4) = 24 days (not counting 4th) Or counting 4th: From 4th onwards = (28 - 3) = 25 days Standard practice: Count from 4th Feb to 18th April Remaining days in February after 4th = 28 - 4 = 24 days Full March = 31 days April (1st to 18th) = 18 days Total days = 24 + 31 + 18 = 73 days Step 2: Convert time to years Time (T) = 73/365 years Step 3: Calculate Simple Interest Using the formula: SI = (P × R × T) / 100 SI = (4,000 × 12.5 × 73) / (365 × 100) SI = (4,000 × 12.5 × 73) / 36,500 SI = 3,650,000 / 36,500 SI = Rs 100 Therefore, the simple interest is Rs 100.",,,,,
objective,"If X lends Rs 5,000 to Y at 9% p.a. and Y lends the same sum to Z at 12% p.a., then the gain of Y (in Rs) in a period of 2 years is?",4,Rs 400,Rs 350,Rs 300,Rs 500,3,Aptitude,medium,5,"Aptitude,Numbers","Given: X lends Rs 5,000 to Y at 9% per annum Y lends Rs 5,000 to Z at 12% per annum Time period = 2 years Y's gain = Interest received from Z - Interest paid to X Step 1: Calculate interest Y pays to X SI paid by Y = (P × R × T) / 100 SI paid by Y = (5,000 × 9 × 2) / 100 SI paid by Y = 90,000 / 100 SI paid by Y = Rs 900 Step 2: Calculate interest Y receives from Z SI received by Y = (P × R × T) / 100 SI received by Y = (5,000 × 12 × 2) / 100 SI received by Y = 120,000 / 100 SI received by Y = Rs 1,200 Step 3: Calculate Y's net gain Y's gain = Interest received - Interest paid Y's gain = 1,200 - 900 Y's gain = Rs 300 Therefore, Y's gain in 2 years is Rs 300.",,,,,
objective,At what rate percent per annum will the simple interest on a sum of money be equal to the principal amount in 25 years?,4,3%,4%,5%,6%,2,Aptitude,medium,5,"Aptitude,Numbers","Let the principal amount be P and the rate be R% per annum. Given: Time (T) = 25 years Simple Interest (SI) = Principal (P) [According to the condition] Using the Simple Interest formula: SI = (P × R × T) / 100 Since SI = P (given condition): P = (P × R × 25) / 100 Dividing both sides by P: 1 = (R × 25) / 100 Multiply both sides by 100: 100 = 25R R = 100 ÷ 25 R = 4% Therefore, the rate is 4% per annum.",,,,,
objective,A sum doubles in 10 years. How long will it take for the same sum to triple?,4,12 years,20 years,15 years,8 years,2,Aptitude,medium,5,"Aptitude,Numbers","Let the principal amount be P. Step 1: Find the rate of interest When a sum doubles: Amount = 2P Simple Interest = Amount - Principal = 2P - P = P Time = 10 years Using the formula: SI = (P × R × T) / 100 P = (P × R × 10) / 100 100P = 10PR R = 100P / 10P R = 10% per annum Step 2: Find time required for sum to triple When a sum triples: Amount = 3P Simple Interest = 3P - P = 2P Rate = 10% per annum Using the formula: SI = (P × R × T) / 100 2P = (P × 10 × T) / 100 200P = 10PT T = 200P / 10P T = 20 years Therefore, it will take 20 years for the sum to triple.",,,,,
objective,"An amount out of Rs 15,000 was lent at 10% per annum, and the remaining at 6% per annum. If the total simple interest from both the fractions in 2 years was Rs 2,400, find the sum lent at 10% per annum.",4,"Rs 9,000","Rs 7,500","Rs 7,000","Rs 5,000",2,Aptitude,medium,5,"Aptitude,Numbers","Let the amount lent at 10% per annum be Rs x. Then, the amount lent at 6% per annum = Rs (15,000 - x) Given: Time (T) = 2 years Total Simple Interest = Rs 2,400 Using the formula: SI = (P × R × T) / 100 Simple Interest from amount at 10%: SI₁ = (x × 10 × 2) / 100 = 20x / 100 = 0.2x Simple Interest from amount at 6%: SI₂ = ((15,000 - x) × 6 × 2) / 100 SI₂ = (180,000 - 12x) / 100 SI₂ = 1,800 - 0.12x Total Simple Interest: SI₁ + SI₂ = 2,400 0.2x + 1,800 - 0.12x = 2,400 0.08x + 1,800 = 2,400 0.08x = 2,400 - 1,800 0.08x = 600 x = 600 ÷ 0.08 x = 7,500 Therefore, the sum lent at 10% per annum is Rs 7,500.",,,,,
objective,"Calculate the simple interest on Rs 7,500 for 4 years at the rate of 6%.",4,"Rs 1,400","Rs 1,600","Rs 1,800","Rs 2,000",3,Aptitude,medium,5,"Aptitude,Numbers","To calculate the simple interest (SI), we use the formula: SI = (Principal × Rate × Time) / 100 Given: Principal (P) = Rs 7,500 Rate (R) = 6% per annum Time (T) = 4 years Substituting the values: SI = (7,500 × 6 × 4) / 100 SI = 180,000 / 100 SI = Rs 1,800 Therefore, the simple interest on Rs 7,500 for 4 years at 6% is Rs 1,800.",,,,,
objective,"If a total sum of Rs 3,000 is lent at 4% and 5% per annum simple interest, and the total interest earned in 2 years is Rs 220, find the ratio of the money lent at 4% to that lent at 5%.",4,4:1,1:2,3:1,2:1,4,Aptitude,medium,5,"Aptitude,Numbers","Let x = amount lent at 4% per annum Let y = amount lent at 5% per annum Given: Total sum: x + y = 3,000 ... (Equation 1) Time = 2 years Total interest = Rs 220 Using the Simple Interest formula: SI = (P × R × T) / 100 Interest from amount at 4%: SI₁ = (x × 4 × 2) / 100 = 8x / 100 Interest from amount at 5%: SI₂ = (y × 5 × 2) / 100 = 10y / 100 Total Interest: 8x/100 + 10y/100 = 220 (8x + 10y) / 100 = 220 8x + 10y = 22,000 ... (Equation 2) Solving the system of equations: From Equation 1: x + y = 3,000 Multiply by 8: 8x + 8y = 24,000 ... (Equation 3) Subtract Equation 2 from Equation 3: (8x + 8y) - (8x + 10y) = 24,000 - 22,000 -2y = 2,000 y = 1,000 Substitute y = 1,000 into Equation 1: x + 1,000 = 3,000 x = 2,000 Therefore: Amount lent at 4% = Rs 2,000 Amount lent at 5% = Rs 1,000 Ratio = 2,000 : 1,000 = 2:1",,,,,
objective,"What is the simple interest on a debt of Rs 10,000 for 3 years at 8% per annum?",4,"Rs 2,400","Rs 2,000","Rs 1,800","Rs 1,600",1,Aptitude,medium,5,"Aptitude,Numbers","To calculate the simple interest, we use the formula: SI = (P × R × T) / 100 Given: Principal (P) = Rs 10,000 Rate (R) = 8% per annum Time (T) = 3 years Substituting the values: SI = (10,000 × 8 × 3) / 100 SI = 240,000 / 100 SI = Rs 2,400 Therefore, the simple interest on Rs 10,000 for 3 years at 8% per annum is Rs 2,400. Total Amount to be repaid: Amount = Principal + SI = 10,000 + 2,400 = Rs 12,400",,,,,
objective,"Rs 1,720 is to be paid in 4 equal installments in 4 years. Find each installment if the rate of interest is 5% per annum (simple interest).",4,Rs 450,Rs 465,Rs 483,Rs 500,3,Aptitude,medium,5,"Aptitude,Numbers","Let each installment be Rs x. For simple interest installments, the present value of each installment is calculated, and their sum equals the principal amount. The installments are due at the end of years 1, 2, 3, and 4. Present Value formula: PV = Installment / (1 + (R × T)/100) Where R = 5% per annum and T = time when payment is due Present value of all 4 installments: PV₁ = x / (1 + 5×1/100) = x / 1.05 PV₂ = x / (1 + 5×2/100) = x / 1.10 PV₃ = x / (1 + 5×3/100) = x / 1.15 PV₄ = x / (1 + 5×4/100) = x / 1.20 Sum of Present Values = Principal: x/1.05 + x/1.10 + x/1.15 + x/1.20 = 1,720 x(1/1.05 + 1/1.10 + 1/1.15 + 1/1.20) = 1,720 x(0.9524 + 0.9091 + 0.8696 + 0.8333) = 1,720 x(3.5644) = 1,720 x = 1,720 ÷ 3.5644 x = Rs 483 (approximately) Therefore, each installment is Rs 483.",,,,,
objective,"Find the HCF of 120, 180, and 240.",4,36,72,60,54,3,Aptitude,medium,5,"Aptitude,Numbers","Factorize each number: 120 = 2^3 x 3 x 5, 180 = 2^2 x 3^2 x 5, 240 = 2^4 x 3 x 5. Common factors are 2^2, 3, and 5, So, HCF = 2^2 x 3 x 5 = 60.",,,,,
objective,"The product of two numbers is 6930. If their HCF is 21, what is their LCM?",4,240,180,220,330,4,Aptitude,medium,5,"Aptitude,Numbers","LCM×HCF= 2286, we know that,Product of two numbers = Product of HCF and LCM. LCM = 6930 / 21 = 330.",,,,,
objective,Three numbers are in the ratio of 2 : 3 : 4 and their LCM is 1800. What is their HCF?,4,90,180,200,150,4,Aptitude,medium,5,"Aptitude,Numbers","Let the three numbers be 2x, 3x, and 4x. Then their LCM is 12x = 1800, so x = 150. The numbers are (2 x150), (3 x 150) and (4 x 150). Hence, required H.C.F. = 150.",,,,,
